20100727 00:00,1.29932,1.30458,1.29516,1.29946,0,1.29941,1.30466,1.29524,1.29955,0
20100728 00:00,1.29947,1.30418,1.2969,1.30134,0,1.29955,1.30425,1.297,1.30145,0
20100729 00:00,1.30135,1.31069,1.30058,1.30737,0,1.30145,1.31074,1.30067,1.30745,0
20100730 00:00,1.30743,1.30936,1.29806,1.30366,0,1.30742,1.30936,1.29809,1.30373,0
20100801 00:00,1.30615,1.30873,1.30529,1.30768,0,1.30651,1.30879,1.3055,1.30779,0
20100802 00:00,1.30765,1.31951,1.30553,1.31729,0,1.30775,1.31957,1.30557,1.31736,0
20100803 00:00,1.31728,1.32619,1.31467,1.32144,0,1.31737,1.32625,1.31475,1.32152,0
20100804 00:00,1.32154,1.32328,1.31309,1.31481,0,1.32154,1.32336,1.31315,1.3149,0
20100805 00:00,1.3148,1.32352,1.31188,1.31827,0,1.3149,1.32357,1.31196,1.31833,0
20100806 00:00,1.31824,1.33341,1.31572,1.32906,0,1.31833,1.33342,1.31578,1.32916,0
20100808 00:00,1.32909,1.32951,1.32738,1.32766,0,1.32966,1.32982,1.32745,1.32774,0
20100809 00:00,1.32768,1.33075,1.31352,1.31445,0,1.32775,1.3308,1.31362,1.31453,0
20100810 00:00,1.31443,1.32276,1.30738,1.31094,0,1.31453,1.32286,1.30749,1.31104,0
20100811 00:00,1.31093,1.31178,1.28293,1.28773,0,1.31105,1.31185,1.2831,1.28785,0
20100812 00:00,1.28771,1.29321,1.27797,1.28568,0,1.2878,1.29329,1.27809,1.28573,0
20100813 00:00,1.28566,1.29059,1.2751,1.27513,0,1.28575,1.29064,1.27525,1.27526,0
20100815 00:00,1.27566,1.27942,1.27331,1.27904,0,1.27654,1.27952,1.27344,1.27917,0
20100816 00:00,1.27903,1.28708,1.27773,1.28474,0,1.27916,1.28714,1.27781,1.28484,0
20100817 00:00,1.28472,1.29158,1.2825,1.28383,0,1.28478,1.29163,1.28259,1.28391,0
20100818 00:00,1.2838,1.29219,1.27817,1.27898,0,1.28391,1.29228,1.27832,1.27904,0
20100819 00:00,1.27897,1.29021,1.27715,1.27993,0,1.27903,1.29031,1.2772,1.28005,0
20100820 00:00,1.27991,1.28328,1.26633,1.27064,0,1.28,1.28332,1.2664,1.27072,0
20100822 00:00,1.27036,1.27238,1.26895,1.27173,0,1.27081,1.27244,1.26907,1.27183,0
20100823 00:00,1.2717,1.27292,1.26201,1.26408,0,1.2718,1.27297,1.26208,1.26415,0
20100824 00:00,1.26405,1.27188,1.25868,1.2648,0,1.26415,1.27196,1.25879,1.26491,0
20100825 00:00,1.26482,1.27263,1.26081,1.27083,0,1.26495,1.27271,1.26089,1.27091,0
20100826 00:00,1.2708,1.27642,1.26658,1.27253,0,1.2709,1.27653,1.26668,1.27264,0
20100827 00:00,1.27254,1.27791,1.26758,1.27322,0,1.27265,1.27801,1.26765,1.27336,0
20100829 00:00,1.27595,1.27668,1.273,1.27344,0,1.27625,1.27713,1.27309,1.27352,0
20100830 00:00,1.2734,1.27471,1.26326,1.26568,0,1.2735,1.27471,1.26332,1.26579,0
20100831 00:00,1.26574,1.27432,1.26256,1.27002,0,1.26577,1.27432,1.26257,1.27002,0
20100901 00:00,1.26997,1.28553,1.26971,1.27929,0,1.27,1.28561,1.26978,1.27939,0
20100902 00:00,1.2793,1.2848,1.27763,1.28247,0,1.27939,1.28489,1.2777,1.28261,0
20100903 00:00,1.28249,1.28969,1.28084,1.28947,0,1.28259,1.28979,1.28087,1.28957,0
20100905 00:00,1.28892,1.29033,1.28711,1.28942,0,1.2892,1.29039,1.28723,1.2895,0
20100906 00:00,1.28943,1.29188,1.27887,1.27979,0,1.2895,1.29189,1.27896,1.27991,0
20100907 00:00,1.2798,1.28138,1.26757,1.27073,0,1.27992,1.28144,1.26771,1.2708,0
20100908 00:00,1.27069,1.27629,1.26586,1.26977,0,1.27075,1.27638,1.26594,1.26985,0
20100909 00:00,1.26974,1.27658,1.26434,1.26859,0,1.26985,1.27663,1.26446,1.26865,0
20100910 00:00,1.26856,1.27468,1.26708,1.27083,0,1.26864,1.27472,1.26716,1.27092,0
20100912 00:00,1.2714,1.28079,1.27026,1.27933,0,1.27176,1.28088,1.27052,1.27937,0
20100913 00:00,1.27937,1.28921,1.2784,1.28783,0,1.27944,1.28931,1.27848,1.28795,0
20100914 00:00,1.28784,1.30333,1.28289,1.29768,0,1.28794,1.30338,1.28298,1.29781,0
20100915 00:00,1.29769,1.30368,1.29591,1.29918,0,1.29781,1.30372,1.296,1.29928,0
20100916 00:00,1.29922,1.31324,1.29785,1.31229,0,1.2993,1.31331,1.29794,1.31235,0
20100917 00:00,1.3123,1.31592,1.30188,1.3037,0,1.31235,1.31598,1.30198,1.30384,0
20100919 00:00,1.30595,1.30836,1.30341,1.30709,0,1.30631,1.30846,1.30351,1.30719,0
20100920 00:00,1.30712,1.31212,1.30288,1.30885,0,1.30719,1.31218,1.30296,1.30895,0
20100921 00:00,1.30888,1.33133,1.30638,1.32932,0,1.30895,1.33139,1.30646,1.3294,0
20100922 00:00,1.32934,1.344,1.32672,1.33936,0,1.3294,1.34406,1.3268,1.33949,0
20100923 00:00,1.33933,1.34133,1.32859,1.33336,0,1.33945,1.3414,1.3287,1.33344,0
20100924 00:00,1.33334,1.34938,1.33048,1.34912,0,1.33345,1.34942,1.33059,1.34922,0
20100926 00:00,1.34835,1.34946,1.34466,1.347,0,1.34892,1.34958,1.34473,1.34705,0
20100927 00:00,1.34701,1.35065,1.34252,1.34688,0,1.34705,1.35071,1.34262,1.34694,0
20100928 00:00,1.3469,1.35954,1.33804,1.35855,0,1.347,1.35963,1.33807,1.35862,0
20100929 00:00,1.35852,1.36461,1.35733,1.36003,0,1.35865,1.36472,1.35742,1.3601,0
20100930 00:00,1.36011,1.36836,1.35595,1.36665,0,1.36014,1.36838,1.35595,1.36668,0
20101001 00:00,1.36658,1.37826,1.36289,1.37772,0,1.3667,1.37838,1.36299,1.37787,0
20101003 00:00,1.37995,1.38056,1.37461,1.37604,0,1.38048,1.38077,1.37471,1.37616,0
20101004 00:00,1.37609,1.37846,1.3637,1.36854,0,1.37616,1.37851,1.36379,1.36865,0
20101005 00:00,1.36857,1.38587,1.36541,1.38403,0,1.36865,1.38596,1.36549,1.3841,0
20101006 00:00,1.38401,1.39478,1.37979,1.39176,0,1.38411,1.39487,1.37992,1.39183,0
20101007 00:00,1.39173,1.40289,1.38567,1.39494,0,1.39182,1.40299,1.38572,1.39507,0
20101008 00:00,1.39493,1.39837,1.38328,1.39256,0,1.39502,1.39843,1.3834,1.39272,0
20101010 00:00,1.39941,1.40119,1.39587,1.39733,0,1.39964,1.40133,1.39596,1.39744,0
20101011 00:00,1.39734,1.39858,1.38443,1.3864,0,1.39746,1.39865,1.38451,1.38647,0
20101012 00:00,1.38641,1.39781,1.37749,1.39724,0,1.38648,1.39788,1.37757,1.39733,0
20101013 00:00,1.39723,1.40938,1.39124,1.40725,0,1.39733,1.40943,1.39128,1.40735,0
20101014 00:00,1.40723,1.41221,1.4008,1.40423,0,1.40734,1.41228,1.40091,1.40435,0
20101015 00:00,1.40428,1.41583,1.39366,1.3972,0,1.40435,1.41603,1.39376,1.39734,0
20101017 00:00,1.39895,1.39896,1.3862,1.38914,0,1.39917,1.39943,1.38632,1.38924,0
20101018 00:00,1.38918,1.40046,1.38307,1.39202,0,1.38925,1.40044,1.38312,1.3921,0
20101019 00:00,1.392,1.39581,1.3697,1.3778,0,1.39209,1.39591,1.36983,1.37792,0
20101020 00:00,1.37781,1.39909,1.37538,1.39103,0,1.37792,1.39913,1.37548,1.3911,0
20101021 00:00,1.39108,1.405,1.38888,1.39606,0,1.39115,1.40508,1.38891,1.3962,0
20101022 00:00,1.39608,1.39722,1.38573,1.3928,0,1.3962,1.39723,1.38587,1.39287,0
20101024 00:00,1.39709,1.40436,1.3933,1.40349,0,1.39767,1.40445,1.3935,1.4036,0
20101025 00:00,1.40352,1.40798,1.39074,1.39565,0,1.40362,1.40806,1.39081,1.39574,0
20101026 00:00,1.39567,1.39818,1.38014,1.38199,0,1.39577,1.39823,1.38026,1.38211,0
20101027 00:00,1.38198,1.38532,1.37335,1.38174,0,1.38211,1.3854,1.37345,1.38186,0
20101028 00:00,1.38176,1.39511,1.37969,1.38864,0,1.38186,1.3952,1.37979,1.38876,0
20101029 00:00,1.3887,1.39323,1.38071,1.39175,0,1.38873,1.39324,1.3807,1.39189,0
20101031 00:00,1.39611,1.39971,1.38953,1.3983,0,1.3964,1.39973,1.38961,1.39832,0
20101101 00:00,1.39825,1.40111,1.38636,1.39244,0,1.39835,1.40119,1.38645,1.39251,0
20101102 00:00,1.39245,1.40578,1.39148,1.40148,0,1.39256,1.40584,1.39159,1.40159,0
20101103 00:00,1.40149,1.4189,1.39909,1.41347,0,1.40159,1.41925,1.39923,1.41359,0
20101104 00:00,1.41348,1.42818,1.4112,1.41968,0,1.4136,1.42826,1.41134,1.41978,0
20101105 00:00,1.41969,1.42302,1.40235,1.40326,0,1.4198,1.42307,1.40241,1.40342,0
20101107 00:00,1.40541,1.40853,1.39186,1.39533,0,1.40598,1.40863,1.39203,1.39541,0
20101108 00:00,1.39528,1.39771,1.38466,1.38697,0,1.39541,1.39775,1.38481,1.38707,0
20101109 00:00,1.38696,1.39733,1.37348,1.37614,0,1.38706,1.39746,1.37361,1.37625,0
20101110 00:00,1.37615,1.38248,1.367,1.37884,0,1.37625,1.38256,1.36711,1.37896,0
20101111 00:00,1.37883,1.38045,1.3601,1.36164,0,1.37896,1.38053,1.36026,1.36175,0
20101112 00:00,1.36171,1.37769,1.35732,1.36919,0,1.36178,1.37772,1.35742,1.36932,0
20101114 00:00,1.37061,1.37506,1.36623,1.36842,0,1.37098,1.37515,1.36635,1.36857,0
20101115 00:00,1.36839,1.36862,1.35604,1.36173,0,1.36851,1.36875,1.35615,1.36181,0
20101116 00:00,1.36174,1.36553,1.34463,1.35055,0,1.36186,1.36565,1.34473,1.35069,0
20101117 00:00,1.35054,1.3593,1.34599,1.35873,0,1.35066,1.35941,1.3461,1.35885,0
20101118 00:00,1.35872,1.36676,1.35753,1.36293,0,1.35885,1.36677,1.35761,1.36306,0
20101119 00:00,1.36299,1.37311,1.36181,1.36852,0,1.36306,1.37321,1.3619,1.36864,0
20101121 00:00,1.3716,1.37673,1.37097,1.37613,0,1.37193,1.37681,1.37129,1.37621,0
20101122 00:00,1.37614,1.37858,1.35446,1.35787,0,1.37626,1.37869,1.3546,1.35799,0
20101123 00:00,1.35788,1.36058,1.33589,1.34024,0,1.35801,1.36067,1.33606,1.34036,0
20101124 00:00,1.34023,1.34209,1.3284,1.33212,0,1.34034,1.34219,1.3285,1.33226,0
20101125 00:00,1.33213,1.33873,1.32859,1.33203,0,1.33226,1.33884,1.32871,1.33213,0
20101126 00:00,1.33196,1.33248,1.32,1.32474,0,1.33201,1.33256,1.3201,1.32493,0
20101128 00:00,1.3281,1.3289,1.31812,1.32245,0,1.32839,1.32918,1.31825,1.32258,0
20101129 00:00,1.32246,1.33019,1.30634,1.30908,0,1.32261,1.33026,1.30643,1.30921,0
20101130 00:00,1.30916,1.31365,1.29687,1.30102,0,1.30918,1.31367,1.29691,1.30103,0
20101201 00:00,1.30093,1.31811,1.30089,1.31056,0,1.30106,1.31821,1.301,1.3107,0
20101202 00:00,1.31058,1.32469,1.30597,1.32033,0,1.3107,1.32478,1.30611,1.3204,0
20101203 00:00,1.32028,1.34166,1.31982,1.34105,0,1.32036,1.34181,1.3199,1.34119,0
20101205 00:00,1.33795,1.34221,1.33328,1.33513,0,1.33809,1.3423,1.3334,1.33528,0
20101206 00:00,1.33517,1.33806,1.32458,1.33369,0,1.33528,1.33812,1.3247,1.33376,0
20101207 00:00,1.33368,1.34,1.32136,1.3232,0,1.33379,1.34013,1.32149,1.32331,0
20101208 00:00,1.32319,1.33225,1.31797,1.33135,0,1.32324,1.33238,1.31806,1.3315,0
20101209 00:00,1.33136,1.3317,1.31637,1.32533,0,1.3315,1.33179,1.31648,1.32548,0
20101210 00:00,1.32531,1.32819,1.31778,1.32277,0,1.32546,1.32831,1.31791,1.32287,0
20101212 00:00,1.31962,1.32088,1.31819,1.31839,0,1.31994,1.32114,1.31834,1.31851,0
20101213 00:00,1.31841,1.34332,1.31829,1.33883,0,1.31854,1.3434,1.31845,1.33893,0
20101214 00:00,1.33888,1.34979,1.33359,1.3354,0,1.33898,1.34989,1.33372,1.33552,0
20101215 00:00,1.33536,1.33772,1.32081,1.32119,0,1.33547,1.33782,1.32091,1.32132,0
20101216 00:00,1.32117,1.32947,1.31808,1.32892,0,1.32132,1.32961,1.31821,1.32907,0
20101217 00:00,1.32893,1.33587,1.31327,1.31845,0,1.32908,1.33599,1.31338,1.31854,0
20101219 00:00,1.3185,1.31855,1.31248,1.31531,0,1.31877,1.31886,1.31263,1.31546,0
20101220 00:00,1.31533,1.31932,1.30939,1.31662,0,1.31548,1.31941,1.30953,1.31679,0
20101221 00:00,1.31663,1.32017,1.30728,1.31331,0,1.3168,1.32022,1.3074,1.31348,0
20101222 00:00,1.31337,1.31811,1.3078,1.31122,0,1.31348,1.31822,1.30792,1.31133,0
20101223 00:00,1.31121,1.31509,1.30548,1.31283,0,1.31138,1.31519,1.30561,1.31305,0
20101224 00:00,1.31281,1.31477,1.30926,1.31153,0,1.31303,1.31487,1.30943,1.3117,0
20101227 00:00,1.31262,1.32544,1.31124,1.3242,0,1.31273,1.32558,1.31143,1.32437,0
20101228 00:00,1.32419,1.32738,1.30831,1.31272,0,1.32432,1.32751,1.30844,1.31289,0
20101229 00:00,1.31267,1.32591,1.31082,1.32343,0,1.31283,1.32601,1.31094,1.32355,0
20101230 00:00,1.32346,1.3314,1.32238,1.32904,0,1.3236,1.33154,1.3225,1.32916,0
20101231 00:00,1.32913,1.34241,1.32899,1.33914,0,1.32917,1.34249,1.32911,1.33925,0
20110103 00:00,1.32956,1.33952,1.32509,1.33512,0,1.32953,1.33955,1.32506,1.33522,0
20110104 00:00,1.33509,1.34336,1.32628,1.32704,0,1.33525,1.34333,1.32641,1.32713,0
20110105 00:00,1.32703,1.32898,1.3125,1.31395,0,1.32713,1.32911,1.31261,1.31405,0
20110106 00:00,1.31396,1.3159,1.29676,1.29868,0,1.31408,1.31601,1.29682,1.2988,0
20110107 00:00,1.29866,1.30185,1.29051,1.29106,0,1.29874,1.30202,1.29062,1.29117,0
20110109 00:00,1.28762,1.29296,1.28741,1.29052,0,1.28791,1.29307,1.28766,1.29062,0
20110110 00:00,1.29057,1.29903,1.28734,1.29441,0,1.29063,1.29912,1.28738,1.29444,0
20110111 00:00,1.29436,1.30161,1.29039,1.29899,0,1.29449,1.3017,1.29051,1.29912,0
20110112 00:00,1.29901,1.31445,1.29611,1.31039,0,1.29912,1.31451,1.29619,1.31052,0
20110113 00:00,1.31041,1.33829,1.30884,1.33467,0,1.31052,1.33835,1.30895,1.33477,0
20110114 00:00,1.33471,1.34566,1.3314,1.33734,0,1.33481,1.34572,1.33149,1.33741,0
20110116 00:00,1.33829,1.33838,1.33327,1.33365,0,1.3388,1.33917,1.33331,1.33369,0
20110117 00:00,1.33364,1.33426,1.32438,1.3315,0,1.33367,1.33423,1.32445,1.33159,0
20110118 00:00,1.33147,1.34658,1.33028,1.34466,0,1.33159,1.34667,1.33041,1.34472,0
20110119 00:00,1.34468,1.35384,1.3427,1.34555,0,1.34473,1.35386,1.34276,1.34562,0
20110120 00:00,1.34552,1.35229,1.33957,1.34961,0,1.34565,1.35235,1.33965,1.34977,0
20110121 00:00,1.34964,1.36245,1.34646,1.36145,0,1.34975,1.36253,1.34658,1.36154,0
20110123 00:00,1.36412,1.36412,1.35853,1.35932,0,1.36429,1.36441,1.35865,1.35947,0
20110124 00:00,1.35933,1.36852,1.35398,1.3659,0,1.35947,1.36862,1.3541,1.36603,0
20110125 00:00,1.36588,1.37037,1.3572,1.36914,0,1.36599,1.37045,1.35732,1.36926,0
20110126 00:00,1.36916,1.37211,1.36406,1.37029,0,1.36926,1.3722,1.36413,1.37042,0
20110127 00:00,1.37028,1.37578,1.36386,1.37037,0,1.37041,1.37588,1.36398,1.37047,0
20110128 00:00,1.37035,1.3746,1.35828,1.36081,0,1.37045,1.37469,1.35841,1.36091,0
20110130 00:00,1.35873,1.36142,1.35699,1.36036,0,1.35896,1.36153,1.35709,1.36046,0
20110131 00:00,1.36038,1.37396,1.3598,1.37281,0,1.36045,1.37398,1.35986,1.37287,0
20110201 00:00,1.37274,1.38614,1.37002,1.38516,0,1.37286,1.38623,1.37012,1.38525,0
20110202 00:00,1.38518,1.38552,1.37668,1.37949,0,1.38525,1.3856,1.37678,1.37962,0
20110203 00:00,1.37954,1.38252,1.36088,1.36301,0,1.37962,1.38261,1.36098,1.36313,0
20110204 00:00,1.36308,1.36791,1.35434,1.35807,0,1.36311,1.36804,1.35438,1.3582,0
20110206 00:00,1.35629,1.36237,1.35629,1.36099,0,1.35685,1.36239,1.3565,1.36104,0
20110207 00:00,1.36094,1.36266,1.35077,1.36151,0,1.36106,1.3627,1.35088,1.36161,0
20110208 00:00,1.3615,1.36882,1.35922,1.36405,0,1.36159,1.3689,1.35931,1.36416,0
20110209 00:00,1.36406,1.37438,1.36107,1.3702,0,1.36416,1.37449,1.36117,1.37031,0
20110210 00:00,1.37019,1.37019,1.35608,1.35803,0,1.37033,1.37033,1.35622,1.35816,0
20110211 00:00,1.35802,1.35802,1.34968,1.3547,0,1.35806,1.35806,1.34978,1.35482,0
20110213 00:00,1.35064,1.35503,1.3501,1.35323,0,1.35109,1.35516,1.35022,1.35335,0
20110214 00:00,1.35327,1.35578,1.34278,1.3508,0,1.35335,1.3559,1.34291,1.35092,0
20110215 00:00,1.35079,1.35506,1.34607,1.35293,0,1.35092,1.35512,1.34619,1.35303,0
20110216 00:00,1.35294,1.36094,1.34617,1.35797,0,1.35303,1.36106,1.3463,1.3581,0
20110217 00:00,1.35802,1.3627,1.35361,1.36048,0,1.35812,1.36279,1.35372,1.36062,0
20110218 00:00,1.36047,1.37148,1.35446,1.36853,0,1.36062,1.3716,1.35461,1.36877,0
20110220 00:00,1.36996,1.37155,1.36697,1.36751,0,1.37031,1.37168,1.3671,1.3676,0
20110221 00:00,1.3675,1.37088,1.35629,1.35914,0,1.36758,1.37102,1.35639,1.35927,0
20110222 00:00,1.35915,1.37118,1.35247,1.3694,0,1.35928,1.37128,1.35253,1.36949,0
20110223 00:00,1.36944,1.3786,1.36828,1.37752,0,1.36949,1.37871,1.36841,1.37766,0
20110224 00:00,1.37751,1.38377,1.37038,1.38252,0,1.37765,1.38387,1.37051,1.38262,0
20110225 00:00,1.38253,1.38349,1.37232,1.37498,0,1.38265,1.38356,1.37242,1.37513,0
20110227 00:00,1.37558,1.37619,1.3711,1.37562,0,1.37614,1.37653,1.37119,1.37572,0
20110228 00:00,1.37567,1.38554,1.37544,1.38058,0,1.37569,1.38559,1.37546,1.38058,0
20110301 00:00,1.38052,1.38537,1.37427,1.375,0,1.38066,1.38547,1.3744,1.37508,0
20110302 00:00,1.37501,1.38897,1.37447,1.38558,0,1.37511,1.38907,1.37459,1.3857,0
20110303 00:00,1.38559,1.39748,1.38322,1.39547,0,1.3857,1.39766,1.3833,1.39557,0
20110304 00:00,1.39548,1.40069,1.39401,1.39838,0,1.39561,1.40082,1.39412,1.39852,0
20110306 00:00,1.39918,1.39977,1.39618,1.39742,0,1.39912,1.39989,1.39631,1.39752,0
20110307 00:00,1.39743,1.40357,1.39552,1.39879,0,1.39752,1.40365,1.39563,1.39891,0
20110308 00:00,1.39878,1.39878,1.38617,1.38889,0,1.3989,1.3989,1.38626,1.389,0
20110309 00:00,1.38888,1.3941,1.3855,1.38678,0,1.389,1.39422,1.38563,1.38688,0
20110310 00:00,1.38677,1.38781,1.37749,1.38222,0,1.38689,1.38792,1.37759,1.38235,0
20110311 00:00,1.38221,1.39037,1.37516,1.39027,0,1.38233,1.39049,1.37528,1.39042,0
20110313 00:00,1.39657,1.39768,1.39158,1.39248,0,1.39672,1.39806,1.39171,1.39259,0
20110314 00:00,1.39245,1.40027,1.38918,1.39231,0,1.39254,1.40036,1.38926,1.39244,0
20110315 00:00,1.39229,1.40127,1.38551,1.39708,0,1.39244,1.40135,1.38561,1.3972,0
20110316 00:00,1.39711,1.40007,1.38662,1.39252,0,1.3972,1.40017,1.38671,1.39268,0
20110317 00:00,1.39254,1.40869,1.39153,1.40703,0,1.39268,1.40882,1.39169,1.40717,0
20110318 00:00,1.40706,1.41832,1.40402,1.41716,0,1.40719,1.41843,1.40417,1.41736,0
20110320 00:00,1.41932,1.41951,1.41589,1.41721,0,1.41978,1.41978,1.41601,1.41735,0
20110321 00:00,1.4172,1.42398,1.41385,1.42169,0,1.41734,1.42408,1.41395,1.42181,0
20110322 00:00,1.4217,1.42478,1.41529,1.41761,0,1.42181,1.42489,1.41536,1.41774,0
20110323 00:00,1.41762,1.42142,1.40703,1.40837,0,1.41773,1.42152,1.40713,1.40846,0
20110324 00:00,1.40838,1.42198,1.40529,1.41702,0,1.40848,1.42215,1.40543,1.41712,0
20110325 00:00,1.41701,1.41934,1.40546,1.40738,0,1.41712,1.41945,1.40558,1.4075,0
20110327 00:00,1.40394,1.4069,1.40204,1.40565,0,1.40428,1.40698,1.40215,1.40578,0
20110328 00:00,1.4057,1.41155,1.40258,1.4095,0,1.40578,1.4116,1.40271,1.40962,0
20110329 00:00,1.40949,1.41484,1.40466,1.40765,0,1.40962,1.41493,1.40477,1.40779,0
20110330 00:00,1.40763,1.41472,1.40516,1.41381,0,1.40769,1.41481,1.40527,1.41393,0
20110331 00:00,1.41387,1.4233,1.41355,1.4171,0,1.41389,1.42332,1.4136,1.41714,0
20110401 00:00,1.41705,1.42452,1.4061,1.42273,0,1.41716,1.42463,1.40624,1.42287,0
20110403 00:00,1.42276,1.42679,1.42161,1.4226,0,1.42353,1.42689,1.42172,1.42272,0
20110404 00:00,1.42259,1.42507,1.41853,1.42006,0,1.42271,1.42515,1.41868,1.42019,0
20110405 00:00,1.42007,1.42658,1.41511,1.42558,0,1.42019,1.4267,1.41521,1.4257,0
20110406 00:00,1.42556,1.43486,1.42516,1.4304,0,1.42563,1.43495,1.42531,1.43052,0
20110407 00:00,1.43039,1.44032,1.42421,1.43884,0,1.43045,1.4405,1.4243,1.43897,0
20110408 00:00,1.43883,1.44871,1.43832,1.44846,0,1.43899,1.44896,1.43845,1.44874,0
20110410 00:00,1.44706,1.4483,1.44407,1.44639,0,1.44753,1.44846,1.4442,1.44651,0
20110411 00:00,1.44638,1.44697,1.43765,1.44008,0,1.44647,1.44707,1.4378,1.44018,0
20110412 00:00,1.44009,1.45191,1.43801,1.44769,0,1.44017,1.45199,1.4381,1.4478,0
20110413 00:00,1.4477,1.452,1.44071,1.44743,0,1.4478,1.45213,1.44083,1.44756,0
20110414 00:00,1.44744,1.45139,1.43648,1.44732,0,1.44757,1.45151,1.43659,1.44743,0
20110415 00:00,1.44733,1.44998,1.43905,1.44229,0,1.44743,1.45009,1.43911,1.44242,0
20110417 00:00,1.44082,1.44201,1.43486,1.43749,0,1.44163,1.44232,1.43502,1.43763,0
20110418 00:00,1.43748,1.43843,1.41565,1.42223,0,1.43763,1.4385,1.41578,1.42231,0
20110419 00:00,1.42224,1.44129,1.42046,1.43897,0,1.42235,1.44147,1.42058,1.43906,0
20110420 00:00,1.43898,1.45818,1.43821,1.4567,0,1.4391,1.45828,1.4383,1.4568,0
20110421 00:00,1.45668,1.46481,1.45308,1.45695,0,1.4568,1.4649,1.45321,1.45712,0
20110422 00:00,1.45698,1.4588,1.45331,1.4546,0,1.45711,1.45889,1.45346,1.45479,0
20110424 00:00,1.45587,1.46054,1.45246,1.45589,0,1.4567,1.46065,1.45262,1.45605,0
20110425 00:00,1.45592,1.46266,1.44928,1.45267,0,1.45605,1.4628,1.44944,1.45279,0
20110426 00:00,1.45266,1.47132,1.45069,1.46908,0,1.45279,1.47153,1.45082,1.46922,0
20110427 00:00,1.46907,1.48816,1.46313,1.48615,0,1.4692,1.48822,1.46332,1.48627,0
20110428 00:00,1.48621,1.48657,1.47726,1.48273,0,1.48624,1.48663,1.47728,1.48277,0
20110429 00:00,1.48274,1.4878,1.48085,1.48145,0,1.48277,1.48785,1.48089,1.4815,0
20110501 00:00,1.48145,1.48635,1.47615,1.47945,0,1.48197,1.48647,1.47636,1.47961,0
20110502 00:00,1.47946,1.49016,1.47711,1.48121,0,1.47959,1.49026,1.47726,1.48134,0
20110503 00:00,1.4812,1.48898,1.47539,1.47997,0,1.48133,1.48908,1.47551,1.48005,0
20110504 00:00,1.48,1.49396,1.47992,1.48597,0,1.48008,1.49454,1.48003,1.4861,0
20110505 00:00,1.48598,1.48986,1.45096,1.45487,0,1.4861,1.48998,1.45106,1.45502,0
20110506 00:00,1.45488,1.4587,1.4315,1.43515,0,1.45502,1.45879,1.43161,1.43511,0
20110508 00:00,1.43722,1.44062,1.43401,1.44022,0,1.43769,1.44074,1.43416,1.44033,0
20110509 00:00,1.4402,1.44417,1.42537,1.43268,0,1.4403,1.44426,1.42548,1.43281,0
20110510 00:00,1.43267,1.44227,1.42696,1.43908,0,1.43283,1.44236,1.42704,1.43914,0
20110511 00:00,1.43911,1.44229,1.41719,1.4221,0,1.43919,1.44241,1.41732,1.42223,0
20110512 00:00,1.42211,1.42766,1.4123,1.42065,0,1.42223,1.4277,1.4124,1.42078,0
20110513 00:00,1.42064,1.4339,1.40656,1.40999,0,1.42077,1.434,1.40671,1.41009,0
20110515 00:00,1.40897,1.4107,1.40477,1.40899,0,1.40933,1.41076,1.40492,1.40913,0
20110516 00:00,1.40898,1.42442,1.40788,1.41683,0,1.40913,1.42451,1.40802,1.41696,0
20110517 00:00,1.41684,1.42865,1.41199,1.42752,0,1.41697,1.42875,1.41208,1.42765,0
20110518 00:00,1.42753,1.43056,1.41945,1.42957,0,1.42767,1.43067,1.41954,1.42968,0
20110519 00:00,1.42956,1.4337,1.4206,1.43155,0,1.42966,1.43377,1.42071,1.43166,0
20110520 00:00,1.43154,1.4345,1.41386,1.41546,0,1.43165,1.43459,1.41395,1.41582,0
20110522 00:00,1.4123,1.41448,1.40638,1.40749,0,1.41282,1.41502,1.40649,1.4076,0
20110523 00:00,1.40747,1.40777,1.39689,1.4066,0,1.40755,1.40789,1.39697,1.40667,0
20110524 00:00,1.40664,1.41327,1.40332,1.40487,0,1.40671,1.41338,1.4034,1.405,0
20110525 00:00,1.40485,1.41727,1.40129,1.41647,0,1.40496,1.41734,1.40141,1.41658,0
20110526 00:00,1.41646,1.42782,1.40677,1.42498,0,1.41657,1.42792,1.40683,1.42503,0
20110527 00:00,1.42503,1.43027,1.41836,1.42827,0,1.42508,1.43027,1.41839,1.42833,0
20110529 00:00,1.43198,1.43213,1.42663,1.42699,0,1.43268,1.43268,1.42677,1.42713,0
20110530 00:00,1.42698,1.44055,1.42563,1.43843,0,1.4271,1.44067,1.42575,1.43851,0
20110531 00:00,1.43848,1.44371,1.43606,1.44334,0,1.43854,1.44374,1.4361,1.4434,0
20110601 00:00,1.44331,1.44586,1.43067,1.43658,0,1.44343,1.44592,1.43083,1.43669,0
20110602 00:00,1.43657,1.45173,1.43488,1.44846,0,1.43664,1.45187,1.43501,1.44854,0
20110603 00:00,1.44847,1.46421,1.44503,1.4634,0,1.44859,1.46433,1.44516,1.46378,0
20110605 00:00,1.46066,1.46566,1.46066,1.46379,0,1.46173,1.46584,1.46146,1.46392,0
20110606 00:00,1.46378,1.46576,1.45567,1.46087,0,1.46389,1.46586,1.45581,1.46099,0
20110607 00:00,1.46084,1.46959,1.46028,1.46617,0,1.46095,1.46967,1.46041,1.46629,0
